2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5 5 9 9 17 20 37 38 67 44 80 60 108 116 220 232 429 502 898 1041 1893 2221 3972 5182 8315 9727 13550 13631 14770 11553 6599 3042 371 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5 5 9 10 19 21 37 46 83 68 119 81 146 104 183 168 310 302 551 605 1079 1221 2208 2557 4516 5730 9179 10651 14953 15032 16383 12731 7265 3308 380 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 4 7 9 16 19 33 39 68 77 138 94 171 135 249 248 464 551 1059 1324 2574 3063 5911 6508 11967 13669 21278 22469 30852 29328 29059 23964 20538 14824 7698 3421 387 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5 6 11 14 24 28 48 55 96 118 209 183 334 318 595 644 1222 1424 2762 3430 6681 7371 14315 15165 27106 30343 42198 42200 49231 41127 33127 25972 21398 15222 7823 3455 389 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 4 6 8 15 19 32 37 63 74 126 159 280 272 502 511 957 1086 2067 2319 4500 5526 10781 11655 22682 23765 41257 45513 60164 57998 60575 47576 35256 27145 21965 15472 7904 3469 390 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 5 8 11 19 23 39 44 76 93 161 206 367 375 692 746 1404 1565 2995 3304 6412 7728 15088 16039 31192 32401 55224 60221 77653 73340 72142 54545 37607 28145 22240 15569 7942 3479 390 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5 7 10 13 23 28 47 53 91 115 197 255 455 473 867 928 1740 1922 3663 4052 7820 9400 18275 19544 37852 39707 67977 74236 98801 95160 98733 79055 60450 47236 33665 23109 10206 4134 401 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5 7 11 14 25 30 51 62 107 139 242 319 574 635 1176 1335 2530 2923 5619 6271 12138 13987 27214 28742 55412 57685 97745 104430 140290 132258 123633 93523 65260 49280 34042 23294 10248 4147 401 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 4 6 8 12 15 27 32 55 70 119 158 280 386 705 837 1574 1859 3555 4048 7814 8535 16555 18548 36104 37894 72718 75386 125858 132600 174861 160573 137920 102211 67373 50140 34179 23364 10280 4156 401 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 4 6 9 15 19 32 37 63 79 134 179 315 433 793 951 1782 2100 4011 4542 8768 9569 18565 20839 40585 42605 81398 84332 139536 147051 191346 174995 150871 111375 70301 51365 34385 23453 10302 4158 401 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 4 7 11 17 21 35 41 71 88 149 201 353 483 880 1058 1983 2312 4416 5022 9694 10592 20563 23160 45107 47290 89900 92977 152833 161016 206349 187617 159583 116630 71574 51920 34613 23559 10348 4173 401 67 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 5 8 12 20 24 40 46 79 97 165 224 393 539 978 1162 2172 2519 4794 5448 10498 11393 22111 24867 48421 50645 95925 99074 162390 171074 216890 196414 165416 120198 72776 52607 34793 23634 10371 4181 401 67 6 1
