2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 19 31 52 91 152 263 421 732 908 1482 1864 3125 3864 6476 7440 12162 14562 20392 25810 28766 34820 36101 42059 37381 38516 30625 31583 23713 22624 10439 4698 795 106 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 21 36 62 102 150 245 388 655 989 1641 1929 3132 3759 6356 7679 12997 14633 22986 27432 34411 43326 42984 51463 49768 56831 46295 46120 33921 33908 24562 23046 10498 4714 797 106 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 13 22 43 74 120 185 267 424 645 1054 1565 2562 2962 4772 5710 9611 11527 19454 21756 33205 39529 46529 58116 53991 64156 58368 65697 51517 50218 35566 34935 24750 23132 10510 4714 797 106 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 21 37 71 120 190 290 413 632 937 1488 2176 3509 4023 6333 7527 12640 15102 25467 28380 42062 49947 55925 69331 61295 72362 64665 72179 54862 52707 36333 35378 24830 23160 10513 4714 797 106 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 12 16 31 56 108 172 268 400 561 841 1226 1918 2783 4469 5095 8033 9517 15920 18924 31672 35215 50746 60108 64062 78837 68542 80455 70482 77972 57616 54572 37034 35778 24944 23227 10547 4732 798 107 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 13 22 43 76 143 225 347 519 722 1078 1547 2401 3444 5499 6236 9818 11568 19259 22570 37327 41433 58428 69008 71775 87388 75462 88074 75094 82527 59094 55547 37355 35944 24979 23238 10549 4732 798 107 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 20 29 57 100 184 285 429 634 878 1295 1841 2844 4064 6494 7344 11592 13620 22663 26294 43026 47715 66384 78220 79720 96179 81207 94433 79204 86521 60997 56786 37787 36175 25027 23251 10551 4732 798 107 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 21 37 73 131 230 350 522 759 1041 1535 2171 3331 4729 7524 8487 13391 15703 26048 30011 48807 54105 73945 86926 86188 103282 85443 98970 82201 89476 62460 57773 38293 36421 25147 23284 10557 4732 798 107 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 12 16 30 46 91 162 275 414 613 882 1201 1765 2491 3806 5379 8550 9626 15203 17817 29512 33808 54860 60772 81799 95980 93168 110952 90758 104783 86096 93273 64220 58942 38711 36666 25232 23306 10558 4732 798 107 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 12 16 31 56 111 194 329 497 729 1041 1409 2045 2868 4346 6098 9631 10822 17064 19954 32980 37610 60552 67042 89084 104345 99535 118950 96726 111038 89782 96751 65829 59986 39121 36927 25354 23360 10569 4735 798 107 6 1
