2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 10 19 30 42 67 99 166 237 405 603 1083 1518 2764 3650 6642 8778 13315 15980 18784 22308 23778 27657 26927 29037 25158 24815 20259 18696 14170 12539 6365 3194 612 97 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 20 31 51 80 117 181 277 454 669 1073 1557 2590 3617 6228 8315 14154 18092 25610 30688 35431 41635 43374 49459 47123 49542 42654 42909 34871 32738 24506 22136 10412 4656 813 104 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 13 22 37 63 106 170 255 446 654 1142 1558 2518 3441 5548 7476 12332 16096 25088 30259 41196 48515 56908 66337 70709 79411 76147 81887 74489 80428 67459 67162 48319 42928 17059 6905 1000 112 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 21 37 61 106 175 302 447 798 1123 1966 2555 4318 5589 9294 12182 20239 25903 38498 45237 58769 68924 78921 91650 95550 106888 98805 107644 96033 103079 82307 78899 53243 45604 17444 7024 1004 112 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 12 16 31 56 91 158 261 457 667 1183 1628 2811 3573 6120 7759 12972 16863 27760 35343 50761 59122 74260 86876 97691 113423 117263 130589 117407 128398 113092 119943 93029 86457 56103 47431 17935 7160 1015 112 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 13 22 43 79 129 213 358 647 948 1686 2260 3920 4863 7941 9959 16006 20814 33389 42371 59599 69313 85928 100371 112048 129699 133046 147429 131604 143586 124829 131253 98863 90529 57560 48130 18020 7180 1015 112 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 20 29 57 103 169 287 483 872 1271 2204 2955 5107 6272 10188 12636 19977 25939 41122 51682 73003 84228 103637 120082 131902 152515 155843 171727 154474 168830 146394 152745 113323 102461 64159 52830 19310 7552 1040 114 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 7 11 21 36 70 125 202 340 569 984 1439 2482 3339 5689 7032 11303 14016 22112 28587 45003 56409 79922 92298 114698 133059 148191 171537 177601 195421 180354 198273 172239 180877 135669 125323 78455 64824 23372 8791 1111 114 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 11 15 27 42 80 144 232 390 648 1103 1615 2808 3745 6386 7863 12540 15495 24092 30907 47982 59930 84629 97976 122450 142525 161326 187498 196467 215743 202008 223316 197315 207712 158033 146836 90321 73902 25525 9392 1132 114 6 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 6 7 11 15 28 49 91 165 261 447 739 1274 1843 3212 4234 7319 8991 14219 17456 26659 33803 51649 64164 90069 104583 131065 153213 175864 205101 217066 238978 225252 249386 217983 228524 168855 156358 91977 74949 25556 9402 1132 114 6 1
